Duclidean_distance,Suburb_distance
1.2908357033695435,3.6418053461666426
4.1935731844107806,47.0
5.6207081938658403,25.607654239465244
5.3626271224059536,57.2645729393844
1.0906393927372997,12.751701091656287
3.3730908198991232,18.66043304593696
2.4223182624735671,9.000000000000002
4.1564206416880651,18.72544161351207
4.3135983623012217,61.591125051010835
2.4953577544963479,15.0
3.6444634086275101,42.0
2.3102342704318568,1.9999999999999998
1.9769102840173691,5.05994371315828
4.1412419018424647,14.0
1.761813752610077,3.0
5.240288643878908,17.65844628504461
2.2700514412770887,3.362672282414162
1.2594038475807161,13.949067247533351
1.8338455974924619,16.888761337518684
3.7650208794218112,10.0
2.1870005583060776,4.0
4.4374661122577237,46.709400380547045
5.8278559591168086,26.999999999999996
5.1955037147333494,59.400151810360136
2.310903535501307,14.0
3.9441723067669159,18.54088730314213
3.2781917060648418,9.137113312042846
3.9826812398170466,17.0
4.8661577164224319,62.599263750215435
1.5498243137435264,15.692564486451687
3.8655830999072767,41.72143869177034
2.1992754153299621,3.884538247861264
0.67856723091487325,3.3626722824141617
3.6920428190450894,17.0
3.7199682151369435,31.472321082261573
3.8695346518328604,16.61613081968905
3.6542943616364192,8.446023440624057
3.4802646786728189,9.186033620016921
4.3240534693761674,24.0
4.0975981741023784,18.0
5.8318705039142582,34.71112546076809
6.493412184498478,41.0
6.0558330126777973,57.30654060845093
3.882703558084176,27.999999999999996
4.1738510865845475,31.64415238976227
5.4524717118407233,9.465136507840452
2.0692183707083962,2.999999999999999
5.1251889779569693,54.702253250573236
3.2958044476081376,29.550052376332143
5.4965805650722146,29.885041875588296
3.7264267792784356,17.485608449451135
4.0911568496606581,16.61613081968905
4.1700271003016258,14.744081973833728
0.85351487899440681,2.3594974145615826
1.7364562037526694,16.491976781836367
1.7392080476343335,19.474827655137055
2.6797709456515135,7.0
1.3888216131340081,0.9999999999999999
3.9459244573685766,49.41765931773686
6.0905007122272199,23.999999999999996
5.7840226820853191,60.26388862273695
1.766596776818647,11.0
4.0022425264138999,15.932759137776033
3.309811113051762,11.54033252546018
3.6640799023866535,20.0
4.2695061114936683,64.56134593387245
2.2437994964648711,12.763634380571348
3.7077143551842666,44.421830546134295
0.79703341517222015,1.9509032201612828
1.963343068396268,2.359497414561582
4.1668371642269948,14.86111751324192
4.5289511741591406,28.947967944198606
3.8068197479083121,31.86551827555207
3.7804049655006331,8.188090051993111
4.4552282173132669,13.78079687829782
5.2115733569544691,61.479064108698594
7.0095398209051307,10.484549472710357
6.6309554640358117,62.80127387243033
3.6315313058722607,5.013427579874431
3.221009568387132,12.335152055502942
4.2645873804699903,24.13035785022044
4.6486072204748803,34.45199219574455
4.359291323281588,72.41857129229022
4.5125430118037748,7.131824101178632
5.3277705258987504,56.515171817511245
3.9066199261074885,13.989663259659068
5.3463412087667104,16.0
2.2607337380137884,15.0
2.1806154021693183,18.0
2.270088778226981,7.884992630324449
0.85167522216074787,2.7665470246244204
3.9547730986980842,48.0
6.3199350999370081,24.650446921152835
6.0070693792667313,57.91297397645202
1.6731526672639896,11.769423364838765
4.2630416536893865,17.692898368600474
3.5229793018735136,10.0
3.6803109341094675,19.591736529634474
4.0713914169223502,62.498914402338144
2.8608094071052834,14.0
3.7105077835666265,43.00000000000001
1.4509040158531612,0.9999999999999994
2.4335733037595544,4.592201188381076
1.3715133612798354,2.999999999999998
3.5825172119960951,22.86057481191031
2.3566613296558434,17.372053377137195
3.7349464286742058,33.0
5.9294536580578914,39.233351462040645
5.3314335339228975,49.43373283285646
1.9530010479220514,26.642403085923842
3.426558059693483,32.413504660645515
2.9267428182667921,5.000000000000001
3.3102177389825189,9.794207005324571
4.6396063853204605,49.258502364036254
1.2500359753944539,29.0
3.1045886346245926,28.000000000000004
2.0175273839902137,16.0
1.4887698935171418,17.2860953121574
3.6770738229187843,25.859088056640424
2.4478302027302097,20.36210032776169
3.7454278935799454,30.0
6.0141628967701646,42.185046327464114
5.3989564266266221,48.121203426232334
1.8106856603551891,29.63236921616715
2.9321104735664987,35.38579673720095
2.7858472896734789,7.999999999999998
3.6978523282853639,9.609607743631157
3.8862127759308027,46.73817717758321
1.25462296056369,32.0
3.4653404037847992,25.000000000000004
1.7504220333829921,19.0
2.131134613096036,20.207752151545066
2.0593206941060038,6.0
4.8223115002066104,55.85300331246689
6.1803067792909872,16.999999999999996
6.1075292248829705,62.79255920271559
2.2965097816782456,4.0
4.2842721968116599,10.67983494736907
3.736987705466972,17.86416217125008
4.2119666362843775,27.0
4.6387545729623865,69.42861833914557
4.2364895339780846,6.199665713539628
4.5029089298433451,50.85351893794777
3.0454852758595772,6.89039843914891
3.8100247371871481,7.884992630324449
4.3157128452736826,50.32776611330095
6.3178326759773977,23.0
5.7339070051040153,60.58208495542981
1.5543618639939474,10.0
4.1792564697201904,15.095769307786489
3.3915372896066343,12.399331427079256
3.8149912597912792,21.0
4.2737315641634783,65.23292045458733
3.0141020688910132,11.795265579066982
3.8769128611378183,45.33033447103138
2.0788572664219722,2.0111734633165113
2.2638650458239034,2.76654702462442
6.671416943638512,71.92218573370222
6.8058478448711464,45.002366528604675
3.8600929475517347,59.58753172491132
5.4514898290962019,65.24835533662613
4.3572056159124166,38.0
5.1380942682321979,32.35004269270021
3.7867239458112034,27.477785813946326
4.4776016861165804,62.0
1.3024982731705965,4.999999999999996
4.0581841573585971,49.0
4.7901834991797765,49.93790950561624
7.8575507510034734,71.4604937476096
5.7048218396318155,13.0
6.0957138528738524,13.511450987178774
6.103560031136217,34.33247377872533
6.7281869342650262,43.99999999999999
6.8504480243174077,82.53583417271578
5.7442225168193621,12.005857825102245
6.4712735511195545,66.94971015274089
6.2442228592737221,23.696774277887368
6.2837525769153135,24.650446921152835
5.8657030482983954,64.534614538863
5.7238786199166505,73.23068171454364
6.0760863076677731,51.93361287380158
6.4565784923729987,57.29468875618596
5.2641491924614776,26.035510017374925
5.34819111783934,67.89292987445052
6.386623193137539,44.14316705346975
6.0892485555118263,58.57127107775911
4.8599626696586213,62.289646009589745
2.9037951695190922,8.841754549247403
2.2200689968312646,21.66529183376414
3.7393495720062648,31.0
4.1733800546114095,72.36711361832958
2.495150168285138,3.3626722824141617
3.3931639298659824,54.591585112695135
2.1075022024140098,10.790401843799758
2.5986788798903309,11.769423364838763
2.4890506501081888,27.47307300766214
4.8494674149318904,34.54365453613627
5.1697543151035212,80.0
3.1294703532158477,5.533094049248842
5.0528599325420176,60.26178167158081
3.9132184563218471,16.72918240385209
4.0823428045113967,15.333180174398684
5.5017966116077455,11.912026443513739
5.1256293299146538,53.569003511876524
3.2959489727552009,23.999999999999996
3.9696096136584309,33.0
3.3129083333261833,11.0
3.5575480967360487,12.499419907027
5.3988720690866812,53.337012889416094
3.5266827421762552,32.53539323574428
4.5194354294091994,27.613314638908307
3.9521020747017652,20.470225129982772
3.9426592728317646,19.591736529634478
4.8034485933682998,75.45317045275354
4.1748017693166197,29.46636718947188
4.4477791248162681,63.40947813925237
5.0353202655603475,65.93732114053533
4.0090742301868136,57.00000000000001
2.2890083233649214,13.0
1.7932021337303747,12.956938334109202
3.9895535718777344,44.0
4.1717996502995733,44.95799386830233
2.4177481142034489,4.3097091698636865
